mtid_vf;periode;vannprod;vannegetnett;vann_mottatt;max_vann_pers;max_vann_dogn;beredsk_oppd;beredsk_ovelse;boliger;helseinst;skoler;nmindustri;hyttercamp;gardsbruk;fiskemottak;ant_fastboende;ant_personer_max;ant_husstander;ant_hytter;forbr_fast_bosetting;forbr_fritidsboliger;forbr_industri;forbr_tjytende;forbr_primnaering;forbr_annet;forbr_lekkasje;vannuttak;noedvann_inngaar_alt_kilde
Z1801231248237702024DUPCR;2021;80000.0;80000.0;80000.0;70.0;364.0;ja;ja;nei;nei;nei;ja;ja;nei;nei;3;50;1;0;;;;;;;;80000.0;ja
Z1801261218015682024VTOEZ;2017;400000.0;400000.0;0.0;1500.0;365.0;ja;nei;ja;ja;ja;ja;ja;ja;nei;1500;1500;500;16;33.0;1.0;1.0;30.0;10.0;20.0;5.0;400000.0;
Z1801261218015682024VTOEZ;2018;360000.0;360000.0;0.0;1500.0;365.0;ja;ja;ja;ja;ja;ja;ja;ja;nei;1500;1500;500;16;33.0;1.0;1.0;30.0;10.0;20.0;5.0;360000.0;
Z1801261218015682024VTOEZ;2019;357000.0;357000.0;0.0;1500.0;365.0;ja;ja;ja;ja;ja;ja;ja;ja;nei;1500;1500;500;16;33.0;1.0;1.0;30.0;10.0;20.0;5.0;357000.0;ja
Z1801261218015682024VTOEZ;2020;358000.0;358000.0;0.0;1500.0;365.0;ja;ja;ja;ja;ja;ja;ja;ja;nei;1500;1500;500;16;33.0;1.0;1.0;30.0;10.0;20.0;5.0;358000.0;ja
Z1801261218015682024VTOEZ;2021;358000.0;358000.0;0.0;1500.0;365.0;ja;ja;ja;ja;ja;ja;ja;ja;nei;1500;1500;500;16;33.0;1.0;1.0;30.0;10.0;20.0;5.0;358000.0;ja
Z1801261218015682024VTOEZ;2022;358000.0;358000.0;0.0;1500.0;365.0;ja;ja;ja;ja;ja;ja;ja;ja;nei;1500;1500;500;16;33.0;1.0;1.0;30.0;10.0;20.0;5.0;358000.0;ja
Z1801261218015682024VTOEZ;2023;358000.0;358000.0;0.0;100.0;365.0;ja;ja;ja;ja;ja;ja;ja;ja;nei;1500;1500;500;16;33.0;1.0;1.0;30.0;10.0;20.0;5.0;358000.0;nei
Z1801261218015682024VTOEZ;2024;350000.0;350000.0;0.0;100.0;365.0;ja;ja;ja;ja;ja;ja;ja;ja;nei;1500;1500;500;16;33.0;1.0;1.0;30.0;10.0;20.0;5.0;350000.0;nei
Z1801262125464823251CYWIL;2018;1500.0;1500.0;0.0;;;ja;nei;nei;nei;nei;nei;nei;nei;nei;0;250;0;50;;;;;;;;1500.0;
Z1801262125464823251CYWIL;2019;1800.0;1800.0;0.0;0.0;0.0;ja;nei;nei;nei;nei;nei;nei;nei;nei;0;250;0;50;;;;;;;;1800.0;nei
Z1801262125464823251CYWIL;2020;5600.0;5600.0;0.0;0.0;0.0;ja;nei;nei;nei;nei;nei;nei;nei;nei;0;250;0;50;;;;;;;;5600.0;nei
Z1801262125464823251CYWIL;2021;2600.0;2600.0;0.0;0.0;0.0;ja;nei;nei;nei;nei;nei;nei;nei;nei;0;250;0;50;;;;;;;;2600.0;nei
Z1801262125464823251CYWIL;2022;1620.0;1620.0;0.0;0.0;0.0;ja;nei;nei;nei;nei;nei;nei;nei;nei;0;250;0;50;;;;;;;;1620.0;nei
Z1801262125464823251CYWIL;2023;1800.0;1800.0;0.0;0.0;0.0;ja;ja;nei;nei;nei;nei;nei;nei;nei;0;250;0;50;;;;;;;;1800.0;nei
Z1801262125464823251CYWIL;2024;2300.0;2300.0;0.0;0.0;0.0;ja;ja;nei;nei;nei;nei;nei;nei;nei;0;250;0;50;;;;;;;;2300.0;nei
Z1801262125464823251CYWIL;2025;1800.0;1800.0;0.0;0.0;0.0;ja;ja;nei;nei;nei;nei;nei;nei;nei;0;250;0;50;;;;;;;;1800.0;nei
Z1802061251208042025ZWPIC;2017;972.0;952.0;0.0;;;ja;nei;ja;nei;ja;nei;nei;nei;nei;40;200;15;0;;;;;;;;972.0;
Z1802061251208042025ZWPIC;2018;1390.0;1304.0;0.0;;;ja;nei;ja;nei;ja;nei;nei;nei;nei;40;200;15;0;;;;;;;;1390.0;
Z1802061251208042025ZWPIC;2019;1312.0;1232.0;0.0;20.0;7.0;ja;nei;ja;nei;ja;nei;nei;nei;nei;40;200;15;0;;;;;;;;1312.0;ja
Z1802061251208042025ZWPIC;2020;1364.0;1227.0;0.0;20.0;7.0;ja;nei;ja;nei;ja;nei;nei;nei;nei;40;200;15;0;;;;;;;;1364.0;ja
Z1802061251208042025ZWPIC;2022;3817.0;3735.0;0.0;20.0;7.0;nei;nei;ja;nei;ja;nei;nei;nei;nei;40;200;15;0;;;;;;;;3817.0;ja
Z1802061251208042025ZWPIC;2024;2669.0;2669.0;0.0;100.0;7.0;nei;nei;ja;nei;ja;nei;nei;nei;nei;40;200;15;0;;;;;;;;2701.0;ja
Z1802061251208042025ZWPIC;2025;2936.0;2936.0;0.0;100.0;7.0;nei;nei;ja;nei;ja;nei;nei;nei;nei;40;200;15;0;;;;;;;;2945.0;ja
Z1802061251213222025USBYF;2017;16708.0;16116.0;0.0;549.0;14.0;ja;ja;ja;nei;ja;nei;nei;ja;nei;273;549;109;0;85.0;3.0;0.0;2.0;0.0;0.0;10.0;16708.0;
Z1802061251213222025USBYF;2018;22725.0;20672.0;0.0;549.0;14.0;ja;ja;ja;nei;ja;nei;nei;ja;nei;273;549;109;0;45.0;1.0;0.0;2.0;0.0;10.0;42.0;22725.0;
Z1802061251213222025USBYF;2019;18217.0;16554.0;0.0;549.0;14.0;ja;nei;ja;nei;ja;nei;nei;ja;nei;273;549;109;0;45.0;1.0;0.0;2.0;0.0;10.0;42.0;18217.0;ja
Z1802061251213222025USBYF;2020;17431.0;15538.0;0.0;549.0;14.0;ja;nei;ja;nei;ja;nei;nei;ja;nei;273;549;109;0;45.0;1.0;0.0;2.0;0.0;10.0;42.0;17431.0;ja
Z1802061251213222025USBYF;2021;13801.0;12011.0;0.0;549.0;14.0;nei;nei;ja;nei;ja;nei;nei;ja;nei;273;549;109;0;73.0;1.0;0.0;2.0;0.0;6.0;18.0;13801.0;ja
Z1802061251213222025USBYF;2022;12607.0;12607.0;0.0;549.0;14.0;nei;nei;ja;nei;ja;nei;nei;ja;nei;273;549;109;0;72.0;1.0;0.0;2.0;0.0;6.0;19.0;14615.0;ja
Z1802061251213222025USBYF;2023;12824.0;12824.0;0.0;100.0;14.0;nei;nei;ja;nei;ja;nei;nei;ja;nei;273;549;109;0;72.0;1.0;0.0;2.0;0.0;6.0;19.0;14958.0;ja
Z1802061251213222025USBYF;2024;12297.0;12297.0;0.0;100.0;14.0;nei;nei;ja;nei;ja;nei;nei;ja;nei;273;549;109;0;72.0;1.0;0.0;2.0;0.0;6.0;19.0;14706.0;ja
Z1802061251213222025USBYF;2025;10383.0;10383.0;0.0;100.0;14.0;nei;nei;ja;nei;ja;nei;nei;ja;nei;273;549;109;0;72.0;1.0;0.0;2.0;0.0;6.0;19.0;12640.0;ja
Z1802061251217402025WONHP;2017;0.0;1795048.0;1795048.0;14067.0;365.0;ja;nei;ja;ja;ja;ja;ja;ja;nei;17957;17957;7500;60;24.0;2.0;13.0;12.0;4.0;1.0;44.0;0.0;
Z1802061251217402025WONHP;2018;0.0;1762582.0;1762582.0;14067.0;365.0;ja;nei;ja;ja;ja;ja;ja;ja;nei;17957;17957;7500;60;24.0;2.0;13.0;12.0;4.0;1.0;44.0;0.0;
Z1802061251217402025WONHP;2019;0.0;1684591.0;1684591.0;14067.0;365.0;ja;ja;ja;ja;ja;ja;ja;ja;nei;17957;17957;7500;60;29.0;2.0;13.0;12.0;4.0;1.0;39.0;0.0;ja
Z1802061251217402025WONHP;2020;0.0;1665668.0;1665668.0;14067.0;365.0;ja;nei;ja;ja;ja;ja;ja;ja;nei;17957;17957;7500;60;32.0;2.0;14.0;13.0;4.0;1.0;34.0;0.0;ja
Z1802061251217402025WONHP;2021;0.0;1675322.0;1675322.0;14067.0;365.0;nei;nei;ja;ja;ja;ja;ja;ja;nei;17957;17957;7500;60;32.0;2.0;14.0;13.0;4.0;1.0;34.0;0.0;ja
Z1802061251217402025WONHP;2023;0.0;1672540.0;1672540.0;100.0;365.0;nei;nei;ja;ja;ja;ja;ja;ja;nei;17957;17957;7500;60;33.0;2.0;13.0;12.0;4.0;1.0;35.0;0.0;ja
Z1802061251217402025WONHP;2024;0.0;1769453.0;1769453.0;100.0;365.0;nei;nei;ja;ja;ja;ja;ja;ja;nei;17957;17957;7500;60;33.0;2.0;13.0;12.0;4.0;1.0;35.0;0.0;ja
Z1802061251217402025WONHP;2025;0.0;1608026.0;1608026.0;100.0;365.0;nei;nei;ja;ja;ja;ja;ja;ja;nei;17957;17957;7500;60;33.0;2.0;13.0;12.0;4.0;1.0;35.0;0.0;ja
Z1802121040384712024VHDKK;2017;4065.0;4065.0;0.0;0.0;0.0;ja;ja;ja;ja;ja;nei;nei;nei;nei;65;105;26;2;100.0;0.0;0.0;0.0;0.0;0.0;0.0;4065.0;
Z1802121040384712024VHDKK;2018;4722.0;4722.0;0.0;75.0;30.0;ja;ja;ja;ja;ja;nei;nei;nei;nei;65;105;26;2;100.0;0.0;0.0;0.0;0.0;0.0;0.0;4722.0;
Z1802121040384712024VHDKK;2019;4933.0;4933.0;0.0;75.0;30.0;ja;ja;ja;ja;ja;nei;nei;nei;nei;65;105;26;2;100.0;0.0;0.0;0.0;0.0;0.0;0.0;4933.0;ja
Z1802121040384712024VHDKK;2020;4800.0;4800.0;0.0;75.0;30.0;ja;ja;ja;ja;ja;nei;nei;nei;nei;65;105;26;2;100.0;0.0;0.0;0.0;0.0;0.0;0.0;4800.0;ja
Z1802121040384712024VHDKK;2021;4800.0;4800.0;0.0;75.0;30.0;ja;ja;ja;ja;ja;nei;nei;nei;nei;65;105;26;2;100.0;0.0;0.0;0.0;0.0;0.0;0.0;4800.0;ja
Z1802121040384712024VHDKK;2022;4800.0;4800.0;0.0;75.0;30.0;ja;ja;ja;ja;ja;nei;nei;nei;nei;65;105;26;2;100.0;0.0;0.0;0.0;0.0;0.0;0.0;4800.0;ja
Z1802121040384712024VHDKK;2023;4800.0;4800.0;0.0;75.0;30.0;ja;ja;ja;ja;ja;nei;nei;nei;nei;65;105;26;2;100.0;0.0;0.0;0.0;0.0;0.0;0.0;4800.0;ja
Z1802121040384712024VHDKK;2024;4400.0;4400.0;0.0;75.0;30.0;ja;ja;ja;ja;ja;nei;nei;nei;nei;65;105;26;2;100.0;0.0;0.0;0.0;0.0;0.0;0.0;4400.0;ja
Z1802231335262932025NCQIL;2018;274.0;274.0;0.0;;;ja;ja;nei;nei;nei;nei;ja;nei;nei;0;70;0;65;;;;;;;;274.0;
Z1802231335262932025NCQIL;2019;274.0;274.0;0.0;;;ja;ja;nei;nei;nei;nei;ja;nei;nei;0;70;0;65;;;;;;;;274.0;nei
Z1802231335262932025NCQIL;2020;274.0;274.0;0.0;;;ja;ja;nei;nei;nei;nei;ja;nei;nei;0;70;0;65;;;;;;;;274.0;nei
Z1802231335262932025NCQIL;2021;274.0;274.0;0.0;;;ja;ja;nei;nei;nei;nei;ja;nei;nei;0;70;0;65;;;;;;;;274.0;nei
Z1802231401174332024KGLFJ;2017;500.0;500.0;0.0;;;ja;nei;nei;nei;nei;nei;nei;nei;nei;0;145;0;28;;;;;;;;500.0;
Z1802231401174332024KGLFJ;2018;607.0;607.0;0.0;;;nei;nei;nei;nei;nei;nei;nei;nei;nei;0;145;0;28;;;;;;;;607.0;
Z1802231401174332024KGLFJ;2019;607.0;607.0;0.0;;;nei;nei;nei;nei;nei;nei;nei;nei;nei;0;145;0;28;;;;;;;;607.0;nei
Z1802231401174332024KGLFJ;2021;607.0;607.0;0.0;;;nei;nei;nei;nei;nei;nei;nei;nei;nei;0;145;0;28;;;;;;;;607.0;nei
Z1802231401174332024KGLFJ;2022;607.0;607.0;0.0;;;nei;nei;nei;nei;nei;nei;nei;nei;nei;0;145;0;28;;;;;;;;607.0;nei
Z1802231401174332024KGLFJ;2023;607.0;607.0;0.0;0.0;0.0;nei;nei;nei;nei;nei;nei;nei;nei;nei;0;145;0;28;;;;;;;;607.0;nei
Z1802231401174332024KGLFJ;2024;607.0;607.0;0.0;0.0;0.0;nei;nei;nei;nei;nei;nei;nei;nei;nei;0;145;0;28;;;;;;;;607.0;nei
Z1802231401174332024KGLFJ;2025;607.0;607.0;0.0;0.0;0.0;nei;nei;nei;nei;nei;nei;nei;nei;nei;0;145;0;28;;;;;;;;607.0;nei
Z1803021200474733251IWHXL;2021;3600.0;3600.0;0.0;0.0;0.0;ja;nei;nei;nei;nei;nei;nei;nei;nei;0;100;0;31;;;;;;;;3600.0;nei
Z1803021200474733251IWHXL;2023;3600.0;3600.0;0.0;0.0;0.0;ja;nei;nei;nei;nei;nei;nei;nei;nei;0;100;0;31;;;;;;;;3600.0;nei
Z1803021200474733251IWHXL;2024;3600.0;3600.0;0.0;0.0;0.0;ja;nei;nei;nei;nei;nei;nei;nei;nei;0;100;0;31;;;;;;;;3600.0;nei
Z1803021402019832025MATAP;2018;2340.0;2340.0;0.0;;;ja;nei;nei;nei;nei;ja;ja;nei;nei;0;120;0;0;;;;;;;;2340.0;
Z1803021402019832025MATAP;2019;1746.0;1746.0;0.0;;;ja;nei;nei;nei;nei;ja;ja;nei;nei;0;120;0;0;;;;;;;;1746.0;nei
Z1803021402019832025MATAP;2020;1160.0;1160.0;0.0;;;ja;nei;nei;nei;nei;ja;ja;nei;nei;0;120;0;0;;;;;;;;1160.0;nei
Z1803021402019832025MATAP;2022;2213.0;2213.0;0.0;;;ja;ja;nei;nei;nei;ja;ja;nei;nei;0;120;0;0;;;;;;;;2213.0;nei
Z1803051032461892024YOSPJ;2017;3500.0;3500.0;0.0;0.0;0.0;nei;nei;ja;nei;nei;nei;nei;ja;nei;54;58;23;2;90.0;2.0;0.0;0.0;8.0;0.0;0.0;3500.0;
Z1803051032461892024YOSPJ;2018;3500.0;3500.0;0.0;0.0;;nei;nei;ja;nei;nei;nei;nei;ja;nei;54;58;23;2;95.0;0.0;1.0;0.0;0.0;0.0;4.0;3500.0;
Z1803051032461892024YOSPJ;2020;9500.0;9500.0;0.0;58.0;6.0;nei;nei;ja;nei;nei;nei;nei;ja;nei;54;58;23;2;100.0;0.0;0.0;0.0;0.0;0.0;0.0;9500.0;nei
Z1803051032461892024YOSPJ;2021;9900.0;9900.0;0.0;0.0;0.0;nei;ja;ja;nei;nei;nei;nei;ja;nei;54;58;23;2;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;nei
Z1803051032461892024YOSPJ;2022;9900.0;9900.0;0.0;0.0;0.0;nei;nei;ja;nei;nei;nei;nei;ja;nei;54;58;23;2;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;nei
Z1803051032461892024YOSPJ;2023;9900.0;9900.0;0.0;0.0;0.0;nei;nei;ja;nei;nei;nei;nei;ja;nei;54;58;23;2;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;nei
Z1803051032461892024YOSPJ;2024;3650.0;3650.0;0.0;0.0;0.0;ja;nei;ja;nei;nei;nei;nei;ja;nei;54;58;23;2;99.0;1.0;0.0;0.0;0.0;0.0;0.0;3650.0;nei
Z1803051032461892024YOSPJ;2025;3650.0;3650.0;0.0;0.0;0.0;nei;nei;ja;nei;nei;nei;nei;ja;nei;54;58;23;2;99.0;1.0;0.0;0.0;0.0;0.0;0.0;3650.0;nei
Z1803061214265342024GFZPT;2017;0.0;8000.0;0.0;;;nei;nei;ja;nei;nei;nei;nei;ja;nei;50;100;30;30;50.0;20.0;0.0;0.0;30.0;0.0;0.0;8000.0;
Z1803061214265342024GFZPT;2018;6000.0;6000.0;0.0;;;ja;ja;ja;nei;nei;nei;nei;ja;nei;50;100;30;30;65.0;30.0;0.0;0.0;5.0;0.0;0.0;8000.0;
Z1803061214265342024GFZPT;2020;7000.0;7000.0;0.0;;;nei;ja;ja;nei;nei;nei;nei;ja;nei;50;100;30;30;84.0;10.0;0.0;0.0;5.0;0.0;1.0;7300.0;nei
Z1803061214265342024GFZPT;2021;7000.0;7000.0;0.0;;;nei;nei;ja;nei;nei;nei;nei;ja;nei;50;100;30;30;84.0;10.0;0.0;0.0;5.0;0.0;1.0;7300.0;nei
Z1803061214265342024GFZPT;2022;7000.0;7000.0;0.0;;;nei;nei;ja;nei;nei;nei;nei;ja;nei;50;100;30;30;84.0;10.0;0.0;0.0;5.0;0.0;1.0;7300.0;nei
Z1803061214265342024GFZPT;2023;36.0;36.0;0.0;100.0;356.0;nei;ja;ja;nei;nei;nei;nei;ja;nei;50;100;30;30;60.0;24.0;1.0;0.0;12.0;2.0;1.0;44.0;nei
Z1803061214265342024GFZPT;2024;13.0;13.0;0.0;100.0;356.0;nei;ja;ja;nei;nei;nei;nei;ja;nei;50;100;30;30;60.0;24.0;1.0;0.0;12.0;2.0;1.0;16.0;nei
Z1803061214265342024GFZPT;2025;4700.0;4700.0;0.0;100.0;356.0;nei;nei;ja;nei;nei;nei;nei;ja;nei;50;100;30;30;60.0;24.0;1.0;0.0;12.0;2.0;1.0;5800.0;nei
Z1803202002486883251JXOBP;2025;2683.0;2683.0;0.0;0.0;0.0;nei;nei;nei;nei;nei;nei;nei;nei;nei;0;245;0;70;;;;;;;;2683.0;nei
Z1803210939549682025JYKEU;2017;97591.0;97591.0;0.0;200.0;5000.0;ja;ja;ja;ja;ja;ja;ja;ja;nei;706;950;260;16;40.0;30.0;10.0;5.0;5.0;5.0;5.0;97591.0;
Z1803210939549682025JYKEU;2018;97591.0;97591.0;0.0;200.0;5000.0;ja;ja;ja;ja;ja;ja;ja;ja;nei;706;950;260;16;40.0;30.0;10.0;5.0;5.0;5.0;5.0;97591.0;
Z1803210939549682025JYKEU;2019;144820.0;144820.0;0.0;200.0;5000.0;ja;nei;ja;ja;ja;ja;ja;ja;nei;706;950;260;16;40.0;30.0;10.0;5.0;5.0;5.0;5.0;144820.0;ja
Z1803210939549682025JYKEU;2020;117075.0;117075.0;0.0;200.0;5000.0;nei;nei;ja;ja;ja;ja;ja;ja;nei;706;950;260;16;40.0;30.0;10.0;5.0;5.0;5.0;5.0;151789.0;ja
Z1803210939549682025JYKEU;2021;91738.0;91738.0;0.0;200.0;5000.0;nei;nei;ja;ja;ja;ja;ja;ja;nei;706;950;260;16;40.0;30.0;10.0;5.0;5.0;0.0;10.0;121514.0;ja
Z1803210939549682025JYKEU;2022;94396.0;82849.0;0.0;200.0;365.0;nei;nei;ja;ja;ja;ja;ja;ja;nei;706;950;260;16;50.0;10.0;20.0;5.0;5.0;0.0;10.0;103521.0;ja
Z1803210939549682025JYKEU;2023;119286.0;114022.0;0.0;100.0;365.0;ja;ja;ja;ja;ja;ja;ja;ja;nei;706;950;260;16;50.0;10.0;20.0;5.0;5.0;0.0;10.0;134355.0;ja
Z1803210939549682025JYKEU;2024;97264.0;86307.0;0.0;100.0;365.0;nei;nei;ja;ja;ja;ja;ja;ja;nei;706;950;260;16;50.0;10.0;20.0;5.0;5.0;0.0;10.0;104596.0;ja
Z1803210944562642025SSEZB;2017;182092.0;182092.0;0.0;200.0;300.0;ja;nei;ja;ja;ja;ja;ja;ja;nei;1350;1350;370;75;50.0;30.0;5.0;5.0;5.0;0.0;5.0;182092.0;
Z1803210944562642025SSEZB;2018;162640.0;162640.0;0.0;200.0;300.0;ja;nei;ja;ja;ja;ja;ja;ja;nei;1350;1350;370;75;50.0;30.0;5.0;5.0;5.0;0.0;5.0;162640.0;
Z1803210944562642025SSEZB;2019;137635.0;137635.0;0.0;200.0;300.0;ja;nei;ja;ja;ja;ja;ja;ja;nei;1350;1350;370;75;50.0;30.0;5.0;5.0;5.0;0.0;5.0;137635.0;nei
Z1803210944562642025SSEZB;2020;241391.0;235278.0;0.0;200.0;300.0;nei;nei;ja;ja;ja;ja;ja;ja;nei;1350;1350;370;75;45.0;30.0;5.0;5.0;5.0;0.0;10.0;405980.0;nei
Z1803210944562642025SSEZB;2021;194308.0;193535.0;0.0;200.0;300.0;nei;nei;ja;ja;ja;ja;ja;ja;nei;1350;1350;370;75;45.0;30.0;5.0;5.0;5.0;0.0;10.0;334727.0;nei
Z1803210944562642025SSEZB;2022;200396.0;198918.0;0.0;200.0;300.0;nei;nei;ja;ja;ja;ja;ja;ja;nei;1350;1350;370;75;45.0;30.0;5.0;5.0;5.0;0.0;10.0;314016.0;nei
Z1803210944562642025SSEZB;2023;211484.0;209881.0;0.0;100.0;365.0;ja;ja;ja;ja;ja;ja;ja;ja;nei;1350;1350;370;75;45.0;30.0;5.0;5.0;5.0;0.0;10.0;314443.0;ja
Z1803210944562642025SSEZB;2024;197718.0;193353.0;0.0;100.0;365.0;nei;nei;ja;ja;ja;ja;ja;ja;nei;1350;1350;370;75;45.0;30.0;5.0;5.0;5.0;0.0;10.0;280914.0;ja
Z1803210944562642025SSEZB;2025;180467.0;170928.0;0.0;100.0;365.0;ja;nei;ja;ja;ja;ja;ja;ja;nei;1350;1350;370;75;45.0;30.0;5.0;5.0;5.0;0.0;10.0;246022.0;ja
Z1803210946480512025OHIKW;2018;294206.0;294206.0;0.0;200.0;300.0;ja;nei;ja;ja;ja;ja;ja;ja;nei;880;930;350;45;50.0;30.0;5.0;5.0;5.0;0.0;5.0;360452.0;
Z1803210946480512025OHIKW;2019;259809.0;259809.0;0.0;200.0;300.0;ja;nei;ja;ja;ja;ja;ja;ja;nei;880;930;350;45;50.0;30.0;5.0;5.0;5.0;0.0;5.0;405152.0;ja
Z1803210946480512025OHIKW;2020;316351.0;316351.0;0.0;200.0;300.0;nei;nei;ja;ja;ja;ja;ja;ja;nei;880;930;350;45;45.0;20.0;5.0;5.0;5.0;0.0;20.0;483955.0;ja
Z1803210946480512025OHIKW;2021;276422.0;276422.0;0.0;200.0;300.0;nei;nei;ja;ja;ja;ja;ja;ja;nei;880;930;350;45;45.0;20.0;5.0;5.0;5.0;0.0;20.0;425357.0;ja
Z1803210946480512025OHIKW;2022;258498.0;258126.0;0.0;200.0;300.0;nei;nei;ja;ja;ja;ja;ja;ja;nei;880;930;350;45;45.0;20.0;5.0;5.0;5.0;0.0;20.0;389031.0;ja
Z1803210946480512025OHIKW;2023;252655.0;247442.0;0.0;100.0;365.0;ja;ja;ja;ja;ja;ja;ja;ja;nei;880;930;350;45;45.0;20.0;5.0;5.0;5.0;0.0;20.0;368257.0;ja
Z1803210946480512025OHIKW;2024;212045.0;200593.0;0.0;100.0;365.0;nei;nei;ja;ja;ja;ja;ja;ja;nei;880;930;350;45;45.0;20.0;5.0;5.0;5.0;0.0;20.0;297380.0;ja
Z1803210946480512025OHIKW;2025;219925.0;209209.0;0.0;100.0;365.0;ja;nei;ja;ja;ja;ja;ja;ja;nei;880;930;350;45;45.0;20.0;5.0;5.0;5.0;0.0;20.0;308779.0;ja
Z1803210948181312025YIZTZ;2018;11495.0;11495.0;11495.0;;;ja;nei;ja;nei;nei;nei;nei;ja;nei;100;100;25;25;;;;;;;;11495.0;
Z1803210948181312025YIZTZ;2019;12050.0;12050.0;12050.0;;;ja;nei;ja;nei;nei;nei;nei;ja;nei;100;100;25;25;95.0;5.0;0.0;0.0;0.0;0.0;0.0;12050.0;nei
Z1803210948181312025YIZTZ;2021;862.0;862.0;0.0;;;ja;nei;ja;nei;nei;nei;nei;ja;nei;100;100;25;25;95.0;5.0;0.0;0.0;0.0;0.0;0.0;862.0;nei
Z1803210948181312025YIZTZ;2023;5138.0;5138.0;0.0;0.0;0.0;ja;ja;ja;nei;nei;nei;nei;ja;nei;100;100;25;25;94.0;5.0;0.0;0.0;0.0;0.0;1.0;5138.0;ja
Z1803210948181312025YIZTZ;2024;5501.0;5501.0;0.0;0.0;0.0;nei;nei;ja;nei;nei;nei;nei;ja;nei;100;100;25;25;90.0;5.0;0.0;0.0;0.0;0.0;5.0;5501.0;ja
Z1803210948181312025YIZTZ;2025;7005.0;7005.0;0.0;0.0;0.0;ja;nei;ja;nei;nei;nei;nei;ja;nei;100;100;25;25;90.0;5.0;0.0;0.0;0.0;0.0;5.0;7005.0;ja
Z1803231414169790382AXZXZ;2019;6300.0;6300.0;0.0;;;nei;nei;ja;nei;nei;nei;nei;ja;nei;100;100;33;0;94.0;0.0;0.0;6.0;0.0;0.0;0.0;6300.0;nei
Z1803231414169790382AXZXZ;2020;6300.0;6300.0;0.0;;;nei;nei;ja;nei;nei;nei;nei;ja;nei;100;100;33;0;94.0;0.0;0.0;6.0;0.0;0.0;0.0;6300.0;nei
Z1803231414169790382AXZXZ;2023;6300.0;6300.0;0.0;0.0;0.0;nei;nei;ja;nei;nei;nei;nei;ja;nei;100;100;33;0;94.0;0.0;0.0;6.0;0.0;0.0;0.0;6300.0;nei
Z1803231414169790382AXZXZ;2024;6300.0;6300.0;0.0;0.0;0.0;nei;nei;ja;nei;nei;nei;nei;ja;nei;100;100;33;0;94.0;0.0;0.0;6.0;0.0;0.0;0.0;6300.0;nei
Z1803231612008262024TQMGI;2019;6585.0;6585.0;0.0;3000.0;365.0;ja;nei;ja;nei;nei;ja;ja;nei;nei;10;400;2;25;;;;;;;;8630.0;ja
Z1803231612008262024TQMGI;2020;6196.0;6196.0;0.0;3000.0;365.0;ja;nei;ja;nei;nei;ja;ja;nei;nei;10;400;2;25;;;;;;;;6943.0;ja
Z1803231612008262024TQMGI;2021;8209.0;8209.0;0.0;300.0;365.0;nei;nei;ja;nei;nei;ja;ja;nei;nei;10;400;2;25;;;;;;;;8209.0;ja
Z1803231612008262024TQMGI;2023;4400.0;4400.0;0.0;100.0;365.0;nei;nei;ja;nei;nei;ja;ja;nei;nei;10;400;2;25;;;;;;;;5046.0;ja
Z1803231612008262024TQMGI;2024;4453.0;4453.0;0.0;100.0;365.0;nei;nei;ja;nei;nei;ja;ja;nei;nei;10;400;2;25;;;;;;;;5091.0;ja
Z1803231612008262024TQMGI;2025;5331.0;5331.0;132.0;100.0;365.0;nei;nei;ja;nei;nei;ja;ja;nei;nei;10;400;2;25;;;;;;;;6314.0;ja
Z1804040759075743252ZAAQN;2018;4320.0;4320.0;0.0;0.0;0.0;nei;nei;nei;nei;nei;nei;nei;nei;nei;0;52;0;52;;;;;;;;100.0;
Z1804040932023092025KGFLG;2019;5000.0;5000.0;0.0;500.0;365.0;ja;ja;nei;nei;nei;ja;ja;nei;nei;0;200;0;0;;;;;;;;5000.0;nei
Z1804111012072993252XXYWV;2019;1510.0;1510.0;0.0;;;nei;nei;nei;nei;nei;nei;nei;nei;nei;0;150;0;30;;;;;;;;1510.0;nei
Z1804111012072993252XXYWV;2022;1510.0;1510.0;0.0;;;nei;nei;nei;nei;nei;nei;nei;nei;nei;0;150;0;30;;;;;;;;1510.0;nei
Z1804111012072993252XXYWV;2023;1510.0;1510.0;0.0;100.0;365.0;nei;nei;nei;nei;nei;nei;nei;nei;nei;0;150;0;30;;;;;;;;1510.0;nei
Z1804301415359902025QYPBN;2018;1650000.0;1650000.0;0.0;8000.0;7.0;nei;nei;ja;ja;ja;ja;ja;ja;nei;12000;12000;4800;20;40.0;0.0;25.0;10.0;5.0;0.0;20.0;1950000.0;
Z1804301415359902025QYPBN;2019;1703000.0;1703000.0;0.0;8000.0;7.0;nei;ja;ja;ja;ja;ja;ja;ja;nei;12000;12000;4800;20;40.0;0.0;25.0;10.0;5.0;0.0;20.0;2030000.0;nei
Z1804301415359902025QYPBN;2020;1763000.0;1763000.0;0.0;8000.0;7.0;nei;ja;ja;ja;ja;ja;ja;ja;nei;12000;12000;4800;20;40.0;0.0;25.0;10.0;5.0;0.0;20.0;2090000.0;nei
